match.id	match.id.slot	duration.min	radiant.win	num.players	player.slot	kills	deaths	assists	gold.p.min	xp.p.min	isRadiant	win	hero.dmg	hero.heal	last.hits	denies	tower.dmg	runes	obs.set	stuns	first.blood	match.kills
5476052398	5476052398|0	25.87	False	10	0	0	5	4	180	196	True	0	4534	376	40	2	111	4.0	0.0	9.576714	0	24
5476052398	5476052398|1	25.87	False	10	1	3	5	1	250	261	True	0	8177	0	78	6	440	0.0	0.0	22.01247	0	24
5476052398	5476052398|2	25.87	False	10	2	0	4	3	405	479	True	0	6903	315	204	5	0	7.0	2.0	0.1119383	0	24
5476052398	5476052398|3	25.87	False	10	3	1	3	3	166	180	True	0	4724	0	20	0	17	0.0	10.0	16.047657	0	24
5476052398	5476052398|4	25.87	False	10	4	1	2	1	528	620	True	0	1451	0	297	21	116	3.0	0.0	9.064453	0	24
5476052398	5476052398|128	25.87	False	10	128	5	1	7	404	476	False	1	9493	0	142	8	2127	5.0	1.0	22.191162	0	24
5476052398	5476052398|129	25.87	False	10	129	5	1	10	511	610	False	1	15051	200	175	27	1160	10.0	2.0	17.680664	0	24
5476052398	5476052398|130	25.87	False	10	130	2	1	11	253	344	False	1	6534	400	20	5	226	3.0	8.0	53.301834	0	24
5476052398	5476052398|131	25.87	False	10	131	6	0	4	583	675	False	1	10977	0	232	18	6545	1.0	0.0	7.5476017	0	24
5476052398	5476052398|132	25.87	False	10	132	1	3	9	238	300	False	1	3675	0	39	4	324	2.0	1.0	26.882788	1	24
5476069036	5476069036|0	26.57	False	10	0	5	9	10	233	337	True	0	10384	1630	37	1	205	2.0	7.0	35.939087	0	51
5476069036	5476069036|1	26.57	False	10	1	8	5	6	392	509	True	0	17257	125	118	3	1387	5.0	2.0	10.03418	0	51
5476069036	5476069036|2	26.57	False	10	2	4	5	5	418	374	True	0	14854	0	182	4	2072	1.0	1.0	0.0	0	51
5476069036	5476069036|3	26.57	False	10	3	2	8	13	214	353	True	0	9885	352	41	1	117	3.0	2.0	21.078197	0	51
5476069036	5476069036|4	26.57	False	10	4	3	4	5	544	641	True	0	9454	0	270	10	1608	3.0	0.0	0.0	0	51
5476069036	5476069036|128	26.57	False	10	128	8	5	14	311	444	False	1	7944	4121	22	2	206	5.0	9.0	28.179688	1	51
5476069036	5476069036|129	26.57	False	10	129	1	4	24	317	552	False	1	14005	0	55	0	100	4.0	3.0	59.166824	0	51
5476069036	5476069036|130	26.57	False	10	130	0	7	9	373	474	False	1	8502	1481	118	10	375	2.0	0.0	78.114746	0	51
5476069036	5476069036|131	26.57	False	10	131	11	1	8	878	998	False	1	18041	0	378	22	9940	4.0	0.0	0.60842276	0	51
5476069036	5476069036|132	26.57	False	10	132	10	5	4	534	583	False	1	11338	55	197	13	1365	9.0	1.0	0.0	0	51
5450581495	5450581495|0	52.28	False	10	0	7	6	8	581	678	True	0	42332	0	467	22	1559	7.0	2.0	47.626293	0	68
5450581495	5450581495|1	52.28	False	10	1	3	14	9	190	317	True	0	11440	1493	28	6	249	1.0	20.0	32.228447	0	68
5450581495	5450581495|2	52.28	False	10	2	6	6	13	728	683	True	0	43569	2404	650	21	3994	5.0	1.0	0.0	0	68
5450581495	5450581495|3	52.28	False	10	3	0	10	13	271	435	True	0	14177	5468	139	2	0	10.0	1.0	2.8331547	0	68
5450581495	5450581495|4	52.28	False	10	4	5	13	10	272	395	True	0	12821	0	117	13	304	5.0	0.0	56.576744	0	68
5450581495	5450581495|128	52.28	False	10	128	5	4	24	411	540	False	1	17612	800	171	4	0	11.0	15.0	29.758305	0	68
5450581495	5450581495|129	52.28	False	10	129	12	2	19	775	713	False	1	40327	0	579	7	28644	5.0	1.0	1.003418	0	68
5450581495	5450581495|130	52.28	False	10	130	17	3	21	640	722	False	1	55999	0	411	11	1322	8.0	0.0	45.47725	1	68
5450581495	5450581495|131	52.28	False	10	131	12	4	18	417	570	False	1	17618	1399	171	7	833	13.0	0.0	0.0	0	68
5450581495	5450581495|132	52.28	False	10	132	2	8	36	345	570	False	1	29768	185	85	2	519	6.0	8.0	44.68355	0	68
5451457658	5451457658|0	31.32	True	10	0	12	0	10	641	730	True	1	22009	0	273	9	12631	3.0	0.0	3.9467678	0	46
5451457658	5451457658|1	31.32	True	10	1	3	7	18	310	386	True	1	6861	8292	52	6	1394	4.0	11.0	0.0	0	46
5451457658	5451457658|2	31.32	True	10	2	3	5	15	496	639	True	1	15005	0	207	40	5827	3.0	2.0	32.42165	0	46
5451457658	5451457658|3	31.32	True	10	3	4	5	13	316	352	True	1	9590	400	69	2	308	7.0	2.0	27.680176	1	46
5451457658	5451457658|4	31.32	True	10	4	6	3	15	498	604	True	1	22220	8557	187	25	4303	6.0	0.0	0.0	0	46
5451457658	5451457658|128	31.32	True	10	128	2	7	9	195	272	False	0	9585	0	12	2	0	4.0	11.0	37.781254	0	46
5451457658	5451457658|129	31.32	True	10	129	2	8	10	289	376	False	0	14400	172	83	1	0	3.0	3.0	25.415052	0	46
5451457658	5451457658|130	31.32	True	10	130	4	8	11	328	369	False	0	13450	0	128	8	368	2.0	0.0	47.516335	0	46
5451457658	5451457658|131	31.32	True	10	131	7	2	6	585	602	False	0	28992	0	318	10	2907	4.0	0.0	0.0	0	46
5451457658	5451457658|132	31.32	True	10	132	4	3	7	417	541	False	0	12425	0	220	8	470	6.0	0.0	0.0	0	46
5451496610	5451496610|0	38.03	True	10	0	2	9	20	350	567	True	1	10936	400	79	0	72	7.0	11.0	24.7466	0	59
5451496610	5451496610|1	38.03	True	10	1	4	4	24	369	642	True	1	10437	396	100	1	1113	10.0	6.0	0.0	0	59
5451496610	5451496610|2	38.03	True	10	2	11	4	15	556	737	True	1	31789	0	223	23	3868	7.0	1.0	126.2677	0	59
5451496610	5451496610|3	38.03	True	10	3	19	1	10	716	769	True	1	35969	0	343	6	13614	5.0	0.0	12.708252	0	59
5451496610	5451496610|4	38.03	True	10	4	4	2	29	434	621	True	1	15277	10031	159	2	3656	4.0	0.0	43.03369	1	59
5451496610	5451496610|128	38.03	True	10	128	5	5	8	664	539	False	0	26566	0	500	7	7061	4.0	0.0	0.0	0	59
5451496610	5451496610|129	38.03	True	10	129	4	9	8	306	398	False	0	18785	0	166	6	353	1.0	0.0	0.0	0	59
5451496610	5451496610|130	38.03	True	10	130	1	8	6	236	397	False	0	9966	720	102	4	487	3.0	2.0	74.14089	0	59
5451496610	5451496610|131	38.03	True	10	131	4	13	10	275	281	False	0	12810	644	56	0	0	4.0	14.0	0.0	0	59
5451496610	5451496610|132	38.03	True	10	132	5	6	5	402	516	False	0	24626	0	226	11	127	7.0	2.0	53.228218	0	59
5451541735	5451541735|0	29.32	False	10	0	1	5	6	502	569	True	0	14251	0	266	4	1316	0.0	1.0	0.0	0	35
5451541735	5451541735|1	29.32	False	10	1	4	2	6	247	285	True	0	6338	3116	65	1	939	3.0	10.0	11.730494	0	35
5451541735	5451541735|2	29.32	False	10	2	3	4	6	369	414	True	0	10123	0	146	14	2735	4.0	0.0	21.893677	1	35
5451541735	5451541735|3	29.32	False	10	3	4	3	5	408	398	True	0	12049	0	185	10	994	2.0	0.0	0.0	0	35
5451541735	5451541735|4	29.32	False	10	4	3	6	9	257	343	True	0	10142	1074	63	4	0	3.0	4.0	0.27001953	0	35
5451541735	5451541735|128	29.32	False	10	128	9	2	6	629	681	False	1	20927	0	284	28	7934	4.0	0.0	1.0349121	0	35
5451541735	5451541735|129	29.32	False	10	129	2	6	11	298	379	False	1	7145	5116	51	1	0	4.0	9.0	21.644287	0	35
5451541735	5451541735|130	29.32	False	10	130	4	4	6	463	435	False	1	13280	0	181	24	3627	2.0	1.0	0.0	0	35
5451541735	5451541735|131	29.32	False	10	131	3	2	9	299	451	False	1	7084	0	77	3	106	7.0	5.0	30.598022	0	35
5451541735	5451541735|132	29.32	False	10	132	2	2	13	408	513	False	1	9070	1218	155	9	1176	6.0	0.0	0.0	0	35
5451543576	5451543576|0	25.27	False	10	0	1	8	6	136	166	True	0	8085	372	13	5	0	1.0	6.0	0.0	0	44
5451543576	5451543576|1	25.27	False	10	1	0	5	3	511	447	True	0	6188	0	274	8	728	1.0	0.0	8.091797	0	44
5451543576	5451543576|2	25.27	False	10	2	3	6	4	391	415	True	0	12343	0	154	17	703	2.0	1.0	5.04126	0	44
5451543576	5451543576|3	25.27	False	10	3	5	6	1	261	266	True	0	10903	0	74	18	308	1.0	0.0	28.9379	0	44
5451543576	5451543576|4	25.27	False	10	4	0	11	4	142	197	True	0	3058	125	18	0	0	6.0	4.0	8.273926	0	44
5451543576	5451543576|128	25.27	False	10	128	13	1	9	640	672	False	1	22505	0	216	11	8132	1.0	0.0	0.0	0	44
5451543576	5451543576|129	25.27	False	10	129	11	0	13	554	647	False	1	21495	0	176	5	1058	11.0	2.0	18.973658	0	44
5451543576	5451543576|130	25.27	False	10	130	1	3	24	332	374	False	1	11155	0	81	8	373	1.0	0.0	27.519161	0	44
5451543576	5451543576|131	25.27	False	10	131	2	4	24	250	381	False	1	6212	3043	22	0	205	2.0	9.0	23.721483	0	44
5451543576	5451543576|132	25.27	False	10	132	9	2	19	390	491	False	1	17108	720	78	2	1042	5.0	1.0	0.0	1	44
5585402261	5585402261|0	33.48	True	10	0	3	4	12	280	375	True	1	6142	3406	31	1	0	2.0	10.0	0.0	0	47
5585402261	5585402261|1	33.48	True	10	1	10	2	17	737	752	True	1	45651	0	353	13	18915	8.0	2.0	48.206497	0	47
5585402261	5585402261|2	33.48	True	10	2	9	4	15	583	694	True	1	19635	1538	217	19	6217	4.0	0.0	21.932144	0	47
5585402261	5585402261|3	33.48	True	10	3	5	1	12	459	545	True	1	9760	12083	160	3	5564	7.0	0.0	0.0	0	47
5585402261	5585402261|4	33.48	True	10	4	6	4	18	320	474	True	1	14523	0	21	2	650	3.0	4.0	37.332108	0	47
5585402261	5585402261|128	33.48	True	10	128	1	7	9	232	257	False	0	10772	0	12	3	245	1.0	12.0	4.147461	0	47
5585402261	5585402261|129	33.48	True	10	129	3	9	5	274	336	False	0	16961	0	85	8	184	3.0	1.0	44.591854	1	47
5585402261	5585402261|130	33.48	True	10	130	4	3	8	535	745	False	0	23870	540	286	12	156	8.0	2.0	52.209644	0	47
5585402261	5585402261|131	33.48	True	10	131	4	6	6	339	472	False	0	9759	0	128	1	0	1.0	0.0	58.180428	0	47
5585402261	5585402261|132	33.48	True	10	132	2	8	9	439	529	False	0	9136	0	228	39	1631	4.0	0.0	11.888036	0	47
5585466331	5585466331|0	23.5	False	10	0	1	6	0	257	283	True	0	8433	0	63	2	0	2.0	2.0	2.03833	0	26
5585466331	5585466331|1	23.5	False	10	1	0	5	2	174	205	True	0	5715	360	14	3	28	4.0	8.0	24.723066	0	26
5585466331	5585466331|2	23.5	False	10	2	0	6	0	299	295	True	0	6215	2100	102	10	504	2.0	0.0	0.0	0	26
5585466331	5585466331|3	23.5	False	10	3	0	2	1	438	475	True	0	4799	0	189	8	898	1.0	0.0	0.0	0	26
5585466331	5585466331|4	23.5	False	10	4	1	5	0	333	424	True	0	17012	345	121	16	122	1.0	2.0	32.716377	0	26
5585466331	5585466331|128	23.5	False	10	128	2	1	13	309	355	False	1	4960	5391	32	1	87	4.0	8.0	17.373198	0	26
5585466331	5585466331|129	23.5	False	10	129	0	1	16	312	463	False	1	10248	3428	62	4	55	1.0	3.0	15.132729	0	26
5585466331	5585466331|130	23.5	False	10	130	9	0	11	591	668	False	1	19774	0	191	15	5348	9.0	1.0	25.203852	1	26
5585466331	5585466331|131	23.5	False	10	131	12	0	7	667	672	False	1	17942	0	204	9	6889	2.0	0.0	11.327166	0	26
5585466331	5585466331|132	23.5	False	10	132	1	0	17	370	460	False	1	5888	1029	81	5	1153	3.0	0.0	15.979073	0	26
5585530864	5585530864|0	34.88	True	10	0	1	6	26	292	428	True	1	12708	0	63	2	0	7.0	4.0	48.54244	0	44
5585530864	5585530864|1	34.88	True	10	1	7	3	16	353	484	True	1	9492	9995	62	5	478	0.0	11.0	13.832397	0	44
5585530864	5585530864|2	34.88	True	10	2	0	0	25	433	697	True	1	17607	0	197	7	5259	4.0	0.0	170.46268	0	44
5585530864	5585530864|3	34.88	True	10	3	19	0	10	664	770	True	1	40942	0	293	8	3705	5.0	0.0	13.778516	0	44
5585530864	5585530864|4	34.88	True	10	4	6	3	19	625	630	True	1	23418	0	194	8	1077	5.0	2.0	53.19751	1	44
5585530864	5585530864|128	34.88	True	10	128	0	8	5	190	294	False	0	2065	10264	22	1	420	6.0	5.0	0.0	0	44
5585530864	5585530864|129	34.88	True	10	129	3	8	7	319	409	False	0	13265	2417	125	0	0	8.0	11.0	9.532208	0	44
5585530864	5585530864|130	34.88	True	10	130	5	4	6	422	519	False	0	23123	0	186	12	431	8.0	0.0	0.0	0	44
5585530864	5585530864|131	34.88	True	10	131	3	5	3	597	512	False	0	25518	0	354	4	2446	3.0	0.0	35.975555	0	44
5585530864	5585530864|132	34.88	True	10	132	0	8	6	306	365	False	0	7454	0	116	3	377	0.0	0.0	18.643414	0	44
5585593613	5585593613|0	65.97	False	10	0	1	12	13	212	286	True	0	17819	4418	51	1	341	6.0	13.0	17.7823	0	83
5585593613	5585593613|1	65.97	False	10	1	3	18	15	322	372	True	0	31668	3344	166	4	36	5.0	16.0	98.96741	0	83
5585593613	5585593613|2	65.97	False	10	2	4	9	17	535	620	True	0	47957	0	457	13	1716	3.0	0.0	90.21461	0	83
5585593613	5585593613|3	65.97	False	10	3	13	6	13	641	704	True	0	67501	0	554	10	1412	5.0	0.0	24.367237	0	83
5585593613	5585593613|4	65.97	False	10	4	6	11	15	321	476	True	0	25064	990	184	5	688	2.0	1.0	0.0	0	83
5585593613	5585593613|128	65.97	False	10	128	8	8	29	372	550	False	1	27539	125	122	1	1348	7.0	3.0	110.40471	0	83
5585593613	5585593613|129	65.97	False	10	129	6	7	32	430	448	False	1	17365	0	151	1	43	4.0	24.0	40.550533	1	83
5585593613	5585593613|130	65.97	False	10	130	5	5	35	557	697	False	1	30547	0	371	7	5484	14.0	0.0	421.77155	0	83
5585593613	5585593613|131	65.97	False	10	131	21	2	19	775	704	False	1	54788	0	609	18	14939	10.0	0.0	27.493164	0	83
5585593613	5585593613|132	65.97	False	10	132	16	5	28	702	704	False	1	49824	387	521	13	1970	29.0	2.0	85.572266	0	83
5586137254	5586137254|0	34.35	False	10	0	3	11	5	242	251	True	0	14453	800	43	2	0	2.0	8.0	82.4469	0	56
5586137254	5586137254|1	34.35	False	10	1	1	10	8	207	185	True	0	7126	400	33	2	175	2.0	5.0	75.03788	0	56
5586137254	5586137254|2	34.35	False	10	2	3	8	7	386	515	True	0	19204	305	172	8	429	5.0	2.0	45.33252	0	56
5586137254	5586137254|3	34.35	False	10	3	4	7	1	561	702	True	0	10060	0	349	10	5559	5.0	0.0	0.6340821	0	56
5586137254	5586137254|4	34.35	False	10	4	3	7	1	411	462	True	0	26229	0	228	6	692	2.0	0.0	0.0	0	56
5586137254	5586137254|128	34.35	False	10	128	2	6	13	352	385	False	1	10853	2466	101	2	3521	5.0	10.0	9.630981	1	56
5586137254	5586137254|129	34.35	False	10	129	2	3	27	462	516	False	1	15319	7504	170	2	615	2.0	1.0	6.2471833	0	56
5586137254	5586137254|130	34.35	False	10	130	10	4	16	344	523	False	1	14614	0	33	4	2392	3.0	4.0	30.352972	0	56
5586137254	5586137254|131	34.35	False	10	131	13	2	20	535	753	False	1	29938	570	165	14	1677	14.0	1.0	30.175049	0	56
5586137254	5586137254|132	34.35	False	10	132	16	1	11	705	771	False	1	26655	1408	260	22	20285	1.0	0.0	7.7264156	0	56
5613833915	5613833915|0	41.12	True	10	0	8	1	4	830	792	True	1	25113	0	608	10	14772	12.0	1.0	26.420185	0	42
5613833915	5613833915|1	41.12	True	10	1	7	3	19	617	698	True	1	37129	0	373	2	2885	4.0	2.0	90.72695	0	42
5613833915	5613833915|2	41.12	True	10	2	6	5	17	409	536	True	1	21449	0	171	2	1019	5.0	1.0	0.0	0	42
5613833915	5613833915|3	41.12	True	10	3	2	2	24	322	500	True	1	20060	988	49	2	728	4.0	11.0	3.511963	0	42
5613833915	5613833915|4	41.12	True	10	4	4	4	19	336	512	True	1	22073	6133	85	1	675	4.0	3.0	34.98584	0	42
5613833915	5613833915|128	41.12	True	10	128	3	5	10	275	382	False	0	8451	6268	52	1	431	3.0	13.0	10.03418	1	42
5613833915	5613833915|129	41.12	True	10	129	2	4	11	454	537	False	0	21614	17575	264	11	5077	7.0	0.0	11.749414	0	42
5613833915	5613833915|130	41.12	True	10	130	2	7	7	412	524	False	0	13631	0	226	24	1875	7.0	0.0	53.06627	0	42
5613833915	5613833915|131	41.12	True	10	131	1	10	8	276	343	False	0	7878	0	82	4	134	3.0	5.0	28.183683	0	42
5613833915	5613833915|132	41.12	True	10	132	7	3	4	561	614	False	0	20520	0	341	4	12949	4.0	2.0	63.478985	0	42
5613934446	5613934446|0	34.38	False	10	0	1	7	7	387	515	True	0	10437	0	203	11	26	4.0	1.0	4.7801027	0	46
5613934446	5613934446|1	34.38	False	10	1	2	6	3	375	420	True	0	13529	0	198	11	354	2.0	0.0	37.17628	0	46
5613934446	5613934446|2	34.38	False	10	2	3	10	5	242	436	True	0	17298	2077	51	2	0	2.0	5.0	4.716113	0	46
5613934446	5613934446|3	34.38	False	10	3	4	2	4	522	611	True	0	9863	0	311	15	1011	2.0	1.0	6.4551506	0	46
5613934446	5613934446|4	34.38	False	10	4	0	11	5	185	181	True	0	7039	811	47	1	43	6.0	9.0	0.0	0	46
5613934446	5613934446|128	34.38	False	10	128	1	1	22	363	455	False	1	8448	712	53	2	264	5.0	10.0	16.723146	0	46
5613934446	5613934446|129	34.38	False	10	129	4	5	11	345	501	False	1	11520	0	98	2	1611	10.0	3.0	48.071316	0	46
5613934446	5613934446|130	34.38	False	10	130	19	1	8	793	812	False	1	31063	0	367	21	13024	5.0	2.0	0.0	0	46
5613934446	5613934446|131	34.38	False	10	131	8	1	21	610	653	False	1	22869	0	176	8	318	5.0	0.0	52.483215	1	46
5613934446	5613934446|132	34.38	False	10	132	4	2	20	603	606	False	1	21138	3407	307	16	5594	5.0	0.0	0.0	0	46
5613984168	5613984168|0	34.57	True	10	0	1	2	13	299	313	True	1	3094	7551	60	0	1912	5.0	9.0	0.0	0	30
5613984168	5613984168|1	34.57	True	10	1	0	2	12	344	423	True	1	8405	4174	124	5	31	8.0	5.0	-0.41918945	0	30
5613984168	5613984168|2	34.57	True	10	2	10	2	4	655	594	True	1	22928	0	266	27	19937	6.0	2.0	0.0	1	30
5613984168	5613984168|3	34.57	True	10	3	9	0	5	688	829	True	1	14104	0	353	3	5081	6.0	0.0	17.333937	0	30
5613984168	5613984168|4	34.57	True	10	4	2	2	11	345	475	True	1	6778	0	103	6	2609	4.0	0.0	10.130371	0	30
5613984168	5613984168|128	34.57	True	10	128	1	8	4	176	192	False	0	6841	125	21	0	0	2.0	12.0	26.389154	0	30
5613984168	5613984168|129	34.57	True	10	129	3	5	4	463	474	False	0	13255	0	253	18	3733	4.0	0.0	1.2041016	0	30
5613984168	5613984168|130	34.57	True	10	130	1	6	6	231	341	False	0	17631	598	70	4	300	4.0	3.0	12.2751465	0	30
5613984168	5613984168|131	34.57	True	10	131	3	1	5	558	586	False	0	11610	0	378	11	1299	2.0	0.0	0.0	0	30
5613984168	5613984168|132	34.57	True	10	132	0	2	7	410	506	False	0	14324	0	234	9	201	5.0	2.0	45.850895	0	30
5614033546	5614033546|0	24.58	False	10	0	0	7	2	217	239	True	0	5987	360	43	3	0	4.0	8.0	12.150879	0	34
5614033546	5614033546|1	24.58	False	10	1	2	6	0	320	408	True	0	9725	0	105	6	0	4.0	2.0	16.022322	0	34
5614033546	5614033546|2	24.58	False	10	2	1	6	1	377	325	True	0	8163	0	157	7	730	4.0	0.0	1.7727051	0	34
5614033546	5614033546|3	24.58	False	10	3	2	7	0	187	239	True	0	5671	0	29	0	0	3.0	3.0	33.652134	0	34
5614033546	5614033546|4	24.58	False	10	4	0	4	3	424	435	True	0	7069	0	166	11	247	2.0	0.0	15.912855	0	34
5614033546	5614033546|128	24.58	False	10	128	5	1	8	385	501	False	1	7815	0	112	5	187	4.0	0.0	23.317862	0	34
5614033546	5614033546|129	24.58	False	10	129	6	0	13	606	768	False	1	17507	310	235	9	1077	4.0	2.0	32.513027	1	34
5614033546	5614033546|130	24.58	False	10	130	2	2	15	262	379	False	1	6979	0	14	5	0	2.0	7.0	0.0	0	34
5614033546	5614033546|131	24.58	False	10	131	12	0	3	713	750	False	1	16226	0	255	16	6583	1.0	0.0	14.178431	0	34
5614033546	5614033546|132	24.58	False	10	132	4	2	11	335	441	False	1	8402	1135	71	1	0	5.0	2.0	12.296954	0	34
5614076285	5614076285|0	32.72	True	10	0	3	3	23	442	601	True	1	11170	3277	172	14	626	13.0	1.0	0.0	0	48
5614076285	5614076285|1	32.72	True	10	1	14	3	14	634	786	True	1	32560	0	242	13	3729	7.0	2.0	39.660484	0	48
5614076285	5614076285|2	32.72	True	10	2	4	0	22	353	429	True	1	15263	472	23	1	0	6.0	10.0	33.11807	0	48
5614076285	5614076285|3	32.72	True	10	3	10	2	13	608	720	True	1	23059	0	257	8	6663	4.0	0.0	18.196869	0	48
5614076285	5614076285|4	32.72	True	10	4	6	3	20	388	628	True	1	14189	954	100	1	0	4.0	3.0	64.27513	1	48
5614076285	5614076285|128	32.72	True	10	128	3	9	7	202	286	False	0	9510	372	29	3	0	4.0	9.0	0.0	0	48
5614076285	5614076285|129	32.72	True	10	129	5	8	3	375	436	False	0	9239	0	194	4	0	0.0	1.0	18.256226	0	48
5614076285	5614076285|130	32.72	True	10	130	0	8	8	313	385	False	0	14630	0	149	5	0	6.0	0.0	31.674274	0	48
5614076285	5614076285|131	32.72	True	10	131	0	8	8	196	255	False	0	9528	0	49	3	0	0.0	5.0	43.443073	0	48
5614076285	5614076285|132	32.72	True	10	132	3	5	5	456	551	False	0	13351	0	253	17	2214	1.0	0.0	5.385254	0	48
5484405511	5484405511|0	39.03	True	10	0	8	2	19	611	691	True	1	23776	8829	332	11	10731	2.0	0.0	47.301735	0	52
5484405511	5484405511|1	39.03	True	10	1	7	6	10	526	596	True	1	18156	0	274	8	4244	3.0	0.0	8.261572	0	52
5484405511	5484405511|2	39.03	True	10	2	12	5	21	554	778	True	1	39696	125	258	4	4217	12.0	0.0	19.946163	0	52
5484405511	5484405511|3	39.03	True	10	3	2	2	25	313	539	True	1	22375	804	75	7	1286	9.0	7.0	62.97956	0	52
5484405511	5484405511|4	39.03	True	10	4	5	3	21	314	480	True	1	9638	10643	53	3	4433	5.0	11.0	1.7790527	1	52
5484405511	5484405511|128	39.03	True	10	128	3	10	11	222	312	False	0	14230	400	27	4	50	2.0	11.0	111.1658	0	52
5484405511	5484405511|129	39.03	True	10	129	3	3	11	535	624	False	0	30529	0	347	17	881	4.0	0.0	7.8600197	0	52
5484405511	5484405511|130	39.03	True	10	130	7	6	4	563	787	False	0	24918	0	340	23	1449	10.0	2.0	52.93588	0	52
5484405511	5484405511|131	39.03	True	10	131	2	6	10	387	453	False	0	29018	2234	220	15	476	4.0	0.0	0.0	0	52
5484405511	5484405511|132	39.03	True	10	132	3	9	7	287	481	False	0	14769	400	102	1	1002	5.0	3.0	1.9367188	0	52
5484443909	5484443909|0	26.67	False	10	0	6	6	2	496	479	True	0	12199	1195	219	14	1357	0.0	2.0	6.470337	0	41
5484443909	5484443909|1	26.67	False	10	1	0	4	3	429	518	True	0	10188	0	197	10	282	5.0	0.0	0.0	0	41
5484443909	5484443909|2	26.67	False	10	2	2	8	7	169	262	True	0	9599	2295	14	1	31	1.0	10.0	21.071777	0	41
5484443909	5484443909|3	26.67	False	10	3	2	7	5	272	295	True	0	7117	0	85	3	1074	2.0	0.0	14.792358	0	41
5484443909	5484443909|4	26.67	False	10	4	0	6	7	209	251	True	0	5684	400	48	6	95	9.0	0.0	0.0	0	41
5484443909	5484443909|128	26.67	False	10	128	4	1	18	665	778	False	1	20623	0	266	15	9844	3.0	1.0	0.0	0	41
5484443909	5484443909|129	26.67	False	10	129	11	2	5	656	687	False	1	16058	0	258	25	2513	5.0	0.0	0.0	1	41
5484443909	5484443909|130	26.67	False	10	130	8	1	12	476	567	False	1	15485	0	151	22	1225	8.0	0.0	54.390297	0	41
5484443909	5484443909|131	26.67	False	10	131	7	1	16	341	423	False	1	9867	1793	63	3	357	2.0	2.0	30.337763	0	41
5484443909	5484443909|132	26.67	False	10	132	1	5	23	250	392	False	1	7544	1366	17	2	82	2.0	11.0	21.49646	0	41
5484445410	5484445410|0	38.2	True	10	0	6	7	29	378	656	True	1	15596	15609	111	2	4921	4.0	0.0	0.0	0	78
5484445410	5484445410|1	38.2	True	10	1	21	3	20	680	847	True	1	46444	0	291	17	4910	14.0	2.0	0.0	0	78
5484445410	5484445410|2	38.2	True	10	2	1	10	30	295	442	True	1	10723	88	53	2	14	4.0	14.0	0.0	0	78
5484445410	5484445410|3	38.2	True	10	3	16	2	18	658	763	True	1	49371	0	312	13	12746	1.0	0.0	34.415527	0	78
5484445410	5484445410|4	38.2	True	10	4	5	8	24	300	531	True	1	14657	240	54	0	298	6.0	2.0	100.36185	1	78
5484445410	5484445410|128	38.2	True	10	128	11	11	5	478	583	False	0	25946	15	218	6	331	3.0	0.0	15.104761	0	78
5484445410	5484445410|129	38.2	True	10	129	3	10	14	307	534	False	0	10552	0	114	6	0	8.0	2.0	0.0	0	78
5484445410	5484445410|130	38.2	True	10	130	3	10	12	327	454	False	0	22125	305	141	2	0	2.0	2.0	47.238037	0	78
5484445410	5484445410|131	38.2	True	10	131	4	11	12	236	341	False	0	11276	400	23	6	0	3.0	14.0	92.64564	0	78
5484445410	5484445410|132	38.2	True	10	132	8	7	9	479	726	False	0	40497	125	263	2	0	4.0	0.0	97.8411	0	78
5484449542	5484449542|0	33.45	True	10	0	2	8	9	218	375	True	1	8409	400	26	4	0	1.0	9.0	66.784256	0	43
5484449542	5484449542|1	33.45	True	10	1	12	1	6	706	865	True	1	24708	0	408	14	4501	7.0	0.0	18.533573	0	43
5484449542	5484449542|2	33.45	True	10	2	6	4	9	512	683	True	1	15458	0	234	18	1382	6.0	1.0	35.77397	0	43
5484449542	5484449542|3	33.45	True	10	3	0	2	15	444	607	True	1	13748	2728	257	7	2476	1.0	0.0	43.771297	0	43
5484449542	5484449542|4	33.45	True	10	4	4	4	7	279	446	True	1	7601	830	81	1	298	5.0	6.0	29.07819	0	43
5484449542	5484449542|128	33.45	True	10	128	6	5	8	460	621	False	0	17601	0	229	6	2036	5.0	0.0	5.01709	0	43
5484449542	5484449542|129	33.45	True	10	129	0	4	12	490	567	False	0	19465	0	285	8	0	3.0	0.0	0.0	0	43
5484449542	5484449542|130	33.45	True	10	130	11	3	7	484	668	False	0	23239	65	206	11	0	10.0	1.0	12.591064	0	43
5484449542	5484449542|131	33.45	True	10	131	2	7	11	267	353	False	0	12036	1547	84	2	47	2.0	11.0	6.053955	1	43
5484449542	5484449542|132	33.45	True	10	132	0	5	5	248	389	False	0	5741	1568	71	8	0	2.0	5.0	50.973312	0	43
5484492592	5484492592|0	33.68	False	10	0	6	7	5	424	487	True	0	15779	0	199	1	0	2.0	0.0	2.637329	0	54
5484492592	5484492592|1	33.68	False	10	1	5	4	4	524	608	True	0	14348	0	275	19	1387	2.0	0.0	3.779541	0	54
5484492592	5484492592|2	33.68	False	10	2	2	9	6	431	497	True	0	26312	0	232	9	587	2.0	0.0	3.5454102	0	54
5484492592	5484492592|3	33.68	False	10	3	1	6	8	236	289	True	0	10683	800	72	3	0	11.0	3.0	68.46232	0	54
5484492592	5484492592|4	33.68	False	10	4	2	12	7	247	345	True	0	14239	400	50	1	87	1.0	13.0	0.0	0	54
